L,Full mission,A x A,B x B,A x B
9.800000000000000000e+02,1.338672493546518927e-03,4.107493736777087512e-04,4.230967428158609669e-03,-7.874430538137342601e-04
9.810000000000000000e+02,1.051618459669847148e-04,2.270074444422529557e-03,-1.747168808325442503e-03,-6.521667475505482951e-05
9.820000000000000000e+02,-1.647259009640014357e-05,8.382615996311701054e-04,-2.379573225222596927e-03,2.262400650442900410e-03
9.830000000000000000e+02,1.555079227112059637e-03,2.375150918967324463e-03,1.650372863363833327e-03,-2.099297333552264553e-04
9.840000000000000000e+02,2.072300286623251185e-03,1.924959929058387038e-03,2.099969033520171155e-03,-1.342339638795184403e-03
9.850000000000000000e+02,-6.210288988927820716e-04,6.180018587086629975e-03,3.366100274030109710e-03,-4.262620275519243655e-03
9.860000000000000000e+02,-5.765552041218371341e-04,-7.528974284118474317e-04,-1.491312916198450286e-03,2.446166475571903524e-03
9.870000000000000000e+02,9.461043098781957150e-04,-6.046026058569133402e-04,-3.263526957299026608e-03,5.527314963818004759e-03
9.880000000000000000e+02,1.197106747431204250e-03,-1.447939556418109154e-03,1.382258632046870061e-03,-9.519442423594963280e-04
9.890000000000000000e+02,-2.334574319418628550e-03,-7.260432918292312673e-03,-9.329630052522948878e-04,-3.873604613560772177e-03
9.900000000000000000e+02,-6.653747659278795405e-04,-3.465501406843556412e-03,2.003811793561439958e-04,-3.154046326035199466e-03
9.910000000000000000e+02,3.405078325692523483e-04,1.308655056145632996e-03,2.571277627819878835e-03,-2.007832992234166985e-03
9.920000000000000000e+02,-1.535157001824671592e-03,-6.850690771209760541e-03,-5.077307566005297840e-03,-2.227356588190094935e-03
9.930000000000000000e+02,-1.081838871809988898e-03,4.452073700835280402e-03,2.498450927414042413e-04,-4.439738367953769381e-03
9.940000000000000000e+02,-3.261123988140606986e-05,1.892144311524948316e-04,8.975081816281239855e-04,-8.529626148857899319e-04
9.950000000000000000e+02,-1.272810082767083205e-03,2.445314124596281724e-04,-8.211259437034424541e-05,-3.187781945835838678e-03
9.960000000000000000e+02,1.539121058170893298e-03,-4.224976711785693832e-03,5.646052387808302327e-03,6.804880219472732436e-04
9.970000000000000000e+02,-7.564816627741207788e-04,-3.235676514591213221e-03,-4.782213107779934719e-03,7.471532635257815665e-04
9.980000000000000000e+02,7.668663519313217037e-04,-2.956620892648044972e-03,-1.306640902826445953e-03,-1.543283415879519085e-03
9.990000000000000000e+02,-1.601946007799675111e-03,-3.140533280590364351e-03,1.007006850321503708e-03,9.089382070589944931e-04
1.000000000000000000e+03,9.505902839522144612e-04,-5.665796202724690186e-04,3.716510632371714147e-03,4.028429867478975192e-04
1.001000000000000000e+03,-2.700400625789498715e-06,-3.271022454566136634e-03,-7.033032045154121586e-04,3.150672114596576780e-03
1.002000000000000000e+03,9.118181531884836030e-04,2.983118474878263329e-03,6.657001659933459506e-03,-1.004927248693582732e-03
1.003000000000000000e+03,8.501671058858983367e-04,4.974315660910944015e-03,4.449922872029891258e-03,2.517902571201907527e-04
1.004000000000000000e+03,2.647968485355399644e-03,8.093952751703586274e-03,1.314364730778351184e-03,5.580453864880061642e-03
1.005000000000000000e+03,-9.246612605312706182e-04,3.180819696216437460e-03,1.714750174190114718e-03,-3.403255771087985992e-03
1.006000000000000000e+03,4.455354803838567669e-04,4.399177105238378550e-03,-8.525065033386739627e-04,2.085299459337711624e-03
1.007000000000000000e+03,-2.634342814120347979e-03,-6.217171075745874485e-03,5.329669411880432958e-03,-5.543954790286331410e-03
1.008000000000000000e+03,2.247898392433079432e-03,1.263627865729758173e-02,2.152238520313768527e-03,-8.592279865658119598e-04
1.009000000000000000e+03,6.699605940000711787e-04,-1.904621386074849612e-03,-2.448875193775140128e-03,5.286545171753650714e-04
1.010000000000000000e+03,1.482445315991943969e-03,5.270129832269017725e-03,2.746597378388748213e-03,2.299930378002579376e-04
1.011000000000000000e+03,-1.094972845579894345e-03,-4.858640833402625564e-03,-3.204373913994616047e-03,1.951788947968832863e-03
1.012000000000000000e+03,-6.059040907477120704e-04,5.218762769114634881e-04,2.184423297526959674e-03,-1.292351580053058063e-03
1.013000000000000000e+03,-3.503231752095140386e-04,1.025366714920206146e-03,1.187275055356939307e-04,-2.024768828115569748e-03
1.014000000000000000e+03,-8.230343067453459692e-04,-4.007280206981540631e-03,3.530438394820709438e-03,3.569189258312286013e-03
1.015000000000000000e+03,-1.536125344229574696e-03,-3.481218189266254044e-03,-7.002017330224326319e-03,-2.032326740500333675e-04
1.016000000000000000e+03,-1.225371445480110105e-03,4.601704065907714913e-03,-3.297747701483861628e-03,1.421087222348426261e-05
1.017000000000000000e+03,6.163076702711501806e-04,1.382530164623899452e-03,2.810451351740786505e-03,3.800789252490689545e-03
1.018000000000000000e+03,-4.185588294334957084e-04,3.622259502190448149e-03,-3.310410466388859566e-03,-2.210174298570738525e-03
1.019000000000000000e+03,1.976868454618345254e-03,-3.969458167367611451e-03,3.679683496980958556e-03,3.959378005237398565e-03
1.020000000000000000e+03,4.237009061228873882e-04,-4.639733988249711283e-03,-3.496249281682946818e-03,2.952262690228438843e-03
1.021000000000000000e+03,2.114328268034584499e-03,6.650036509792901264e-03,-2.822394944016932972e-03,2.380041981515804237e-03
1.022000000000000000e+03,2.625567191471821563e-03,4.971080573230291476e-03,2.871580696561870996e-03,-3.131926132357353639e-04
1.023000000000000000e+03,-1.457702344426134704e-03,1.015565320417485470e-03,-1.429511112879507453e-03,-2.941174862853236302e-04
1.024000000000000000e+03,-3.197282615604137620e-04,-5.692290798652413324e-03,-4.382924703212243492e-03,1.243232351324219647e-03
1.025000000000000000e+03,-1.159684015983277654e-03,1.851169018734014071e-05,3.139841873477053694e-03,-3.251280107393425805e-03
1.026000000000000000e+03,-4.159405356584126509e-04,3.684295489245650694e-03,3.369596824210332672e-04,-2.350600421362738970e-03
1.027000000000000000e+03,2.009364271180334727e-03,1.934684601245928795e-03,4.123898302689863599e-04,2.273903145721542333e-03
1.028000000000000000e+03,-1.318240887681170577e-03,-1.573064891416303505e-03,7.479855716934547850e-04,-1.738416825951874826e-03
1.029000000000000000e+03,-1.716134912022686775e-04,2.451569555682307257e-03,-2.755253115996000174e-03,2.895364332787469987e-03
1.030000000000000000e+03,-7.008802433985683068e-04,-5.089431376981876434e-03,-1.405940260695034624e-03,4.152988992757031999e-04
1.031000000000000000e+03,1.209166856210048407e-03,4.815813786078376388e-03,-1.876268358915330996e-03,5.129915779057039014e-03
1.032000000000000000e+03,5.534061269370537436e-04,7.220021165094519730e-03,9.285280729916453590e-04,1.891885898840666227e-03
1.033000000000000000e+03,-1.264183402897682551e-05,-1.224260160370795221e-03,1.741037961979071888e-04,2.259274358854605671e-03
1.034000000000000000e+03,-1.260558205475401832e-03,-3.211137654158913862e-03,-5.369386305302726106e-03,3.684190325158519415e-03
1.035000000000000000e+03,1.789836592221282375e-04,-5.410583395233117994e-03,-4.722147200153939753e-03,3.179854739947456359e-03
1.036000000000000000e+03,-1.194293256356793349e-04,-8.853216391892973491e-03,-8.587917422616959257e-04,1.643415345010617798e-03
1.037000000000000000e+03,-2.183145390854562742e-03,-1.521058677506705731e-03,-2.765759041547086530e-03,-1.081292521016309714e-03
1.038000000000000000e+03,-4.908040288166776264e-04,-5.119508461124839746e-03,-1.383288557582400269e-03,-2.283596374708179674e-04
1.039000000000000000e+03,3.808319833822257881e-04,9.141945960683031669e-03,-5.515084955607328469e-03,2.388685000561857619e-03
1.040000000000000000e+03,-3.111777928608999190e-04,-2.232707496299997200e-03,-4.918119455401805118e-03,1.230503056906233177e-03
1.041000000000000000e+03,9.072409269438893968e-04,2.956044579528179471e-03,1.105907673417014583e-03,-1.584163826167709743e-03
1.042000000000000000e+03,-1.867308467761852287e-03,-9.595294859236292231e-04,-4.120335268757019387e-03,-2.069032546080875994e-03
1.043000000000000000e+03,-8.940112559826154243e-04,-6.234705863537903618e-03,-5.811724296922475205e-04,3.431989359021221913e-03
1.044000000000000000e+03,8.892456360646372546e-04,1.185543285604100106e-03,-1.536406720855288364e-03,5.941852040262133108e-03
1.045000000000000000e+03,2.592182503813679744e-03,-2.449565067029440060e-03,1.786779648023293504e-03,5.789236064579825333e-04
1.046000000000000000e+03,-5.645639752461639044e-05,-3.554956345468338573e-03,-1.455737464284267632e-03,2.233605712464440361e-03
1.047000000000000000e+03,2.997574148564051931e-04,5.682651276219365458e-04,1.724201009929800764e-03,-1.018521106038884150e-03
1.048000000000000000e+03,1.428916460938572594e-04,2.849506103605180772e-03,-3.796704106593046593e-03,1.203759992369759493e-03
1.049000000000000000e+03,1.495948596693796569e-03,-1.731422384151004232e-04,7.022133718097034807e-03,8.909843133627240539e-04
1.050000000000000000e+03,-8.970604419230405677e-04,1.381897411069275827e-03,-3.808292820109982109e-03,5.930301726465291587e-04
1.051000000000000000e+03,-1.550471182477487211e-03,-8.213181262224988205e-03,5.812285952829648883e-03,-2.450771303452671003e-03
1.052000000000000000e+03,-1.643651679914024484e-03,-3.926894766607500788e-03,4.125400952089935958e-03,-4.448413878953932227e-03
1.053000000000000000e+03,-1.514349765018671362e-03,-6.064941498117540179e-03,1.754794158498700768e-03,-3.105841906877730707e-03
1.054000000000000000e+03,1.576475974952568906e-03,7.466425353643794428e-03,2.622293752214755261e-03,-8.000605920812306222e-04
1.055000000000000000e+03,-2.062482201805441312e-03,-4.666488079372310693e-04,2.307750481601429648e-03,-2.641847479539225722e-03
1.056000000000000000e+03,7.695956584840841878e-05,1.650288663833991004e-03,2.084465017273926836e-03,-2.984847922538636303e-03
1.057000000000000000e+03,-2.397223343977073796e-04,-2.932744019441610797e-03,4.969270989329280415e-03,1.166323394516287403e-03
1.058000000000000000e+03,6.608369910932126393e-04,1.669359196752290275e-03,3.587042464753439214e-03,1.004059487624270027e-03
1.059000000000000000e+03,2.810804935667204386e-04,-6.636157362041195801e-03,-9.795203075064779635e-05,-2.861870230394683665e-04
1.060000000000000000e+03,-1.000926215809117828e-03,-2.821383427568588398e-05,-1.267110016102291487e-03,-4.269108585423653755e-03
1.061000000000000000e+03,-8.468613421896194898e-04,-3.389915012083229671e-03,2.604554578039895707e-03,-7.344956986758612461e-04
1.062000000000000000e+03,-1.730116575299261647e-04,6.398211978463468237e-03,-1.593517256701090096e-03,1.867097390488709797e-03
1.063000000000000000e+03,-2.999561825340073175e-04,1.748782506410474259e-03,-2.884600776338331913e-03,-2.599883158561268597e-03
1.064000000000000000e+03,-1.838033950378086326e-03,-3.061968647521451370e-03,2.372985386891406263e-03,-3.990697364554427959e-03
1.065000000000000000e+03,1.181234114540779178e-03,1.296487689459169257e-04,-1.116270901062480642e-03,1.672897931980312815e-03
1.066000000000000000e+03,-9.798007984458160461e-04,2.992673476237918406e-03,2.893756772864924769e-03,-8.051033922211031906e-04
1.067000000000000000e+03,3.320328257934636318e-03,7.093202486349699937e-03,3.279130319433047613e-04,2.345513025648964314e-03
1.068000000000000000e+03,-2.898471123419185148e-04,9.222885902179003489e-03,1.207853380181553825e-03,-2.544337477391293845e-03
1.069000000000000000e+03,3.666471182158107314e-04,1.703154598798922031e-03,-1.578945561040127551e-03,3.066839845219113039e-03
1.070000000000000000e+03,1.268303824179414958e-03,-3.712683501783267323e-03,-1.135135308568607955e-03,1.606254904460326614e-03
1.071000000000000000e+03,1.215753613463118384e-03,-4.309233271325967757e-04,-1.344163729579348539e-03,-3.301764569208842388e-03
1.072000000000000000e+03,-1.555806655263037262e-03,-5.985963885706237914e-03,-6.134716092814918205e-03,-2.171398067219768111e-03
1.073000000000000000e+03,8.563474598512420786e-04,1.599248987646333803e-03,-8.225034772885980033e-04,-4.020736806536455042e-04
1.074000000000000000e+03,-1.688999602785242783e-03,1.823241014309827379e-04,-8.085170579680427821e-03,-4.816885247293971675e-03
1.075000000000000000e+03,-1.284774303465497985e-03,2.932943359665578925e-04,3.035581064909429264e-03,-4.358188737378155750e-03
1.076000000000000000e+03,8.306479367282966052e-04,-4.810214953397534687e-04,6.470040912027706648e-04,1.305035186946488417e-03
1.077000000000000000e+03,3.717666521423821334e-04,-3.909298504124435192e-04,-1.511272593632873897e-03,1.117943668301640738e-03
1.078000000000000000e+03,-1.138268969699544842e-03,-2.607516877166823378e-03,-5.057759436169781062e-03,-5.226512357169959405e-03
1.079000000000000000e+03,1.888508938633801874e-03,4.878378283346401084e-04,3.456331561828727625e-04,1.475709141556688208e-03
1.080000000000000000e+03,-1.572472731351397084e-03,-6.005962456164812627e-04,-1.410160624750300684e-03,-1.511175483428042841e-03
1.081000000000000000e+03,1.500420716411497756e-03,-1.381331870632277609e-03,7.068643539421357730e-03,2.128210758644599569e-03
1.082000000000000000e+03,1.982359947489797502e-04,1.682666779979369483e-03,-6.178810120659673950e-03,5.554830894846331767e-03
1.083000000000000000e+03,3.059052655174048299e-03,2.356935303324121135e-03,3.040386300612405585e-04,2.303130540791079039e-03
1.084000000000000000e+03,-9.956613763954446587e-04,-1.825752963415448044e-03,1.797875889124897833e-03,2.528495582903565655e-03
1.085000000000000000e+03,2.061537481318946943e-04,1.007728652391156124e-02,1.945362839809667080e-03,-2.313510853829605935e-03
1.086000000000000000e+03,-2.431635840678150057e-03,-1.215338528367668376e-02,-3.370381846824822489e-03,4.230645561044496668e-04
1.087000000000000000e+03,2.563672694921672636e-04,2.491439085011998983e-03,3.225184125630558771e-03,-5.222279914488724356e-04
1.088000000000000000e+03,-2.136117646745476929e-04,-5.319756497326690384e-03,-4.629351955122242013e-03,-1.565553554338711345e-03
1.089000000000000000e+03,-7.637560464726299812e-04,5.461801800176200108e-03,-2.253646816744048036e-03,1.726042582894446583e-03
1.090000000000000000e+03,-1.359285619730339970e-03,-6.070857934923401533e-03,-2.537534939747425854e-03,-8.194664724890372929e-04
1.091000000000000000e+03,-7.539519702290139840e-04,-1.844484269098774047e-03,2.352175159820732789e-04,-2.102674741214992284e-03
1.092000000000000000e+03,-1.977277927284052002e-03,2.834443861782715360e-04,-8.840306598420458184e-03,-3.368556521690531033e-03
1.093000000000000000e+03,-2.148127251710711845e-03,-5.315636422722246415e-03,-1.876753713061731291e-03,-2.714457416547408960e-03
1.094000000000000000e+03,-7.870389190353691781e-04,7.074027297436860824e-03,-1.181426868537531136e-03,-3.007465770024990350e-03
1.095000000000000000e+03,-2.218185277854788778e-04,-1.767906547146179570e-03,4.268009780412120036e-04,-1.002401189431308950e-03
1.096000000000000000e+03,-2.989760974969740952e-04,-1.161824559533696823e-03,-1.092877552368312459e-03,-1.438995067047243613e-03
1.097000000000000000e+03,-2.855224074546540772e-03,-2.080034525060914588e-03,-3.000425037607623753e-03,-2.912942480410814824e-03
1.098000000000000000e+03,2.064822095637788932e-04,-7.447147609413893796e-04,2.959621684997673988e-03,-3.173561745387359564e-03
1.099000000000000000e+03,-2.124133076105655469e-04,4.172564022615234472e-03,-7.039692723862673099e-03,-8.621190954084095295e-04
1.100000000000000000e+03,8.904218164329418331e-04,3.163742985111807869e-03,-3.720487466025954558e-03,-3.295317535983436534e-04
1.101000000000000000e+03,1.265568176820240859e-03,3.496211541578132104e-03,-7.042425908202554555e-04,1.627296860350366768e-03
1.102000000000000000e+03,5.107452147009160660e-04,8.142976780050156099e-03,-4.159504388467964026e-03,-4.559138521932070386e-03
1.103000000000000000e+03,-1.603701917131373144e-03,-1.708899763393099437e-03,7.146144199216006646e-04,-2.250018561163573405e-03
1.104000000000000000e+03,1.006112581425787703e-03,-1.677918587601669176e-03,-2.937783828700566736e-03,2.455641230559367331e-03
1.105000000000000000e+03,2.620614042835830212e-04,9.252337047810357470e-04,3.232634721824301574e-04,1.964249121753523439e-03
1.106000000000000000e+03,1.688931580649162718e-03,5.313415448141020972e-03,3.212043519835170065e-03,-2.399570120179769957e-03
1.107000000000000000e+03,-4.704545170024936919e-04,4.428011465519495274e-03,-6.755633561023738354e-05,-3.357471923827157461e-03
1.108000000000000000e+03,-1.840363650773644633e-03,-1.564528959892928089e-03,-2.839438805796883764e-03,-7.043551722372756556e-03
1.109000000000000000e+03,7.136335833383684706e-05,-5.748853454894345232e-03,4.426737626829569186e-04,2.409614383212118748e-03
