L,Full mission,HM1 x HM1,HM2 x HM2,HM1 x HM2
9.890000000000000000e+02,-9.604282438978832678e-05,1.038698588436311188e-03,-4.565059154357678332e-03,-2.044237265658450497e-04
9.900000000000000000e+02,-2.100995824408614758e-03,-1.863304749842188864e-03,-7.378687011563475097e-03,-2.292575995089900925e-03
9.910000000000000000e+02,7.165410375138754791e-04,5.212837921987475628e-03,-4.885238084140294638e-03,-3.189753173637172815e-03
9.920000000000000000e+02,-9.160266020824916252e-04,-1.999058933827832073e-03,-7.385892183206492316e-03,7.625616181275868440e-03
9.930000000000000000e+02,-1.498635556743883098e-03,1.383011278026245218e-03,-1.553853686885231858e-03,-2.082371615174314662e-03
9.940000000000000000e+02,-7.630693125323070088e-04,1.092084747142139933e-03,-5.195800902075608206e-03,-3.484553032056299064e-03
9.950000000000000000e+02,-7.212903664641132605e-04,6.944244677473507439e-03,3.226295794540864209e-03,-2.854093315390112719e-03
9.960000000000000000e+02,-2.607908975647619046e-03,-7.706137114710719278e-03,-6.514136611433289648e-03,6.648000860956391946e-04
9.970000000000000000e+02,-2.894547797262211897e-03,-6.670170229253963474e-03,-8.424383127553801420e-03,-4.025820785935406432e-03
9.980000000000000000e+02,-1.508866196463826961e-03,-7.304403670707861757e-03,1.592565607418577889e-03,1.611308741587072230e-03
9.990000000000000000e+02,-2.195303606709509900e-03,-6.892670786256714296e-04,-1.230556302200996530e-02,2.488323378936194239e-03
1.000000000000000000e+03,1.906030732164692553e-03,-6.132688720169844621e-03,-1.026840557140832819e-03,2.885054110966024307e-03
1.001000000000000000e+03,1.778804530671553290e-03,7.121704059455565006e-05,-9.109739859776170776e-04,-3.671365250648738528e-05
1.002000000000000000e+03,-5.317662691261258213e-04,-1.820391207365906327e-03,5.655717468102202175e-03,-2.010482355157541465e-03
1.003000000000000000e+03,6.223824534053790970e-04,-3.250221028320546615e-03,-2.356050167093730503e-03,5.165960002233401654e-03
1.004000000000000000e+03,-3.045000395053584861e-04,-5.280357138312931700e-04,1.397513785264536956e-06,-4.585495642687332368e-03
1.005000000000000000e+03,7.249893204465120925e-04,8.875486185461608016e-03,-3.922694712742367737e-03,7.267617276553752208e-04
1.006000000000000000e+03,5.887351914034438284e-04,-2.742093102497540538e-03,4.467800313200027615e-03,-1.970619945820314815e-04
1.007000000000000000e+03,1.271431386386202064e-03,6.173736229138837225e-03,1.531975662188865897e-03,-1.326309764648347152e-03
1.008000000000000000e+03,1.510887245962808318e-03,-6.194505962453140079e-03,5.941170539775030186e-03,6.661118561802682227e-04
1.009000000000000000e+03,8.136569331249304642e-07,-5.236424736133728566e-03,-1.106589698866976279e-03,-2.182350927534551770e-03
1.010000000000000000e+03,6.025447555375768342e-04,-8.164733217000133547e-03,1.765016445935174531e-03,3.068228105807565935e-03
1.011000000000000000e+03,-1.741766263263469245e-03,3.508198191720321175e-03,-3.752026068917429374e-03,-5.071952826903371528e-03
1.012000000000000000e+03,-3.087454894976448638e-04,4.271580570302640698e-03,7.003568315909081826e-04,-1.164003564098043276e-03
1.013000000000000000e+03,-1.156428108754197197e-03,-5.258317196212976621e-03,-7.488148357982393755e-03,4.588822889400826638e-04
1.014000000000000000e+03,-6.086030023325567691e-04,-6.054019816271222383e-04,4.736918788695178295e-03,-6.703892499992210319e-03
1.015000000000000000e+03,-1.516092208701249125e-03,1.918737121572323175e-03,-4.837913380945452375e-03,-3.038855229667511166e-03
1.016000000000000000e+03,-3.319631851042603764e-04,-1.884723469300022929e-03,2.928252168794415189e-04,3.683231728890046437e-04
1.017000000000000000e+03,1.420091496483857343e-03,4.580702054942919869e-03,6.547671344912894820e-03,3.305740347121721929e-04
1.018000000000000000e+03,5.711423403272663287e-04,-7.394855152618711597e-03,5.894526150697616471e-03,1.137408911500832837e-03
1.019000000000000000e+03,1.444576971086293342e-03,1.568731042202189951e-03,9.693545133365706959e-03,2.530224028931913911e-03
1.020000000000000000e+03,7.798545427136159818e-04,5.387262063447566945e-03,-3.244618312248476535e-03,3.307503683484595142e-03
1.021000000000000000e+03,2.450431572229226987e-03,3.666851493503201897e-03,-4.520272478535439231e-06,2.245290302786253148e-03
1.022000000000000000e+03,2.232052885817827070e-03,4.082392342801960221e-03,3.368930727104668156e-03,-3.138749531532142659e-03
1.023000000000000000e+03,1.368925159895307718e-03,2.382555628180234569e-03,-4.496570652944413896e-03,2.812467098676147900e-03
1.024000000000000000e+03,1.446648992422577091e-03,-1.822910328387653510e-04,-6.922283410328564091e-03,-2.825514276454151995e-03
1.025000000000000000e+03,-1.243115231907620643e-03,-2.776964036682080805e-03,-5.272858427433988436e-03,-1.377081548422080370e-03
1.026000000000000000e+03,-8.960888653716414954e-04,9.126158571312026867e-04,2.862098743896489966e-03,-8.727613588749804502e-03
1.027000000000000000e+03,4.487565700937635842e-03,1.205887571494338503e-03,5.355444340621025312e-03,-8.217574503224053686e-05
1.028000000000000000e+03,-9.965416191695078592e-04,-2.832956742798865574e-03,-1.965582337536197349e-03,-2.062854420371789711e-03
1.029000000000000000e+03,1.984185805657048959e-04,4.920355335116682188e-03,-3.539820325933835422e-03,7.236061498627740021e-03
1.030000000000000000e+03,-6.023851840014621652e-04,-6.438414504842070868e-03,-8.874420859648759347e-03,-2.284848268152879589e-03
1.031000000000000000e+03,6.366963751022998788e-04,5.856709418358382532e-03,-1.164540315375639165e-03,8.481327897712757522e-04
1.032000000000000000e+03,2.715852943702566982e-03,-1.692306466484114549e-03,1.339509045905091372e-03,-3.461661812814689244e-03
1.033000000000000000e+03,1.277401038745073830e-03,3.235394925105005998e-03,-2.115471414463226604e-03,1.154924116448359734e-03
1.034000000000000000e+03,6.641860493257416113e-04,-2.440437767150485226e-03,-5.161287473655830349e-03,4.736331908167254814e-03
1.035000000000000000e+03,-3.306030712620052544e-04,-2.435093079313860754e-03,3.713279826254460569e-03,-1.905432656630358249e-03
1.036000000000000000e+03,-3.028380402082160865e-06,4.413883751493870994e-03,-2.483332339938486635e-03,1.495873037513672284e-03
1.037000000000000000e+03,-2.487358627024942228e-04,3.823709814943057270e-03,-5.586847999099909395e-04,-1.290818664390491624e-04
1.038000000000000000e+03,7.283325220798348137e-04,1.203048768935017880e-02,-6.174497760434148955e-03,-6.422870132268146751e-03
1.039000000000000000e+03,-1.520150352320649061e-03,-3.372585868923485240e-04,-7.398039778620323081e-03,1.495035908649847449e-03
1.040000000000000000e+03,1.617582988917629864e-03,5.680001885960707202e-03,-4.334756999439403138e-03,-6.179780572009400952e-04
1.041000000000000000e+03,2.820596978528693271e-04,1.780943882933137736e-03,3.563192461888777841e-03,-3.355870373639358983e-03
1.042000000000000000e+03,2.131117566512953383e-03,2.170555559853005762e-03,1.207383223121505020e-04,2.226372539835947979e-03
1.043000000000000000e+03,3.386649791124783128e-03,6.323861578386727467e-03,6.398500682572311714e-03,3.626332413966446531e-03
1.044000000000000000e+03,2.018608375045657585e-03,-7.469505899153559315e-03,1.150203651596109176e-02,-4.124415810667182779e-04
1.045000000000000000e+03,9.681501949813302137e-04,-3.438344390133748520e-03,1.360895851213079870e-02,-3.769293516431255564e-04
1.046000000000000000e+03,2.171095022945972869e-03,-2.936202715497815679e-03,8.311394757968031816e-03,1.072177636700921699e-04
1.047000000000000000e+03,-2.010200294865656921e-04,1.638132800798227685e-03,-7.682960429098353167e-04,1.903029288645527060e-04
1.048000000000000000e+03,9.550395657191830621e-04,7.614156443612818750e-04,1.136836274023523413e-02,-5.951297968735688379e-03
1.049000000000000000e+03,1.724219855560843668e-03,-8.258795261112941363e-03,1.457281636652296361e-03,1.369998999131923122e-03
1.050000000000000000e+03,2.110676582260394871e-04,1.810139968927114429e-03,6.935755307887978179e-03,-2.614474189474691890e-03
1.051000000000000000e+03,-1.620227094404340807e-03,-4.276776603812947053e-03,1.582357797251809223e-03,-1.222419638347081771e-03
1.052000000000000000e+03,6.817022900540579879e-04,1.875501705626854594e-03,9.463241959522649543e-04,-4.159349619649303125e-04
1.053000000000000000e+03,1.640607877449041033e-03,5.737928292731290375e-03,-3.467481872420099392e-03,3.027768050856014838e-03
1.054000000000000000e+03,1.276907718385965167e-03,-1.860362890394569226e-03,9.808362026542498391e-03,4.733782022934075501e-04
1.055000000000000000e+03,-6.958296827917910109e-04,-8.820152381711821379e-03,-1.154016870247605644e-03,-1.770567672457515037e-03
1.056000000000000000e+03,1.799112177629714603e-03,8.658459702066642963e-03,4.741335719922764799e-03,4.698110395738601852e-04
1.057000000000000000e+03,-6.735315633628785907e-04,-4.511498047120598293e-03,1.429240739226431828e-04,5.372167290611303426e-04
1.058000000000000000e+03,-1.127069799243931095e-04,4.896391172964200192e-04,8.040352750149901140e-03,3.697331945205159249e-04
1.059000000000000000e+03,1.328469261461853181e-04,4.762428415464722495e-04,-3.976992041872778189e-03,-2.773645302843893122e-03
1.060000000000000000e+03,1.316267181132227361e-03,7.180987416717982824e-03,4.673691112061572478e-03,-2.168312145740095053e-04
1.061000000000000000e+03,2.027024625556191040e-04,-6.302138251188110774e-03,-4.127889450624616652e-03,3.950766423637501468e-03
1.062000000000000000e+03,8.527043265514353877e-05,1.010593134192905220e-03,7.463458536945220129e-03,6.459356845935450894e-04
1.063000000000000000e+03,-4.958982639264623241e-04,4.827073320767265481e-03,-2.611831207686213935e-03,-4.592317918534608023e-03
1.064000000000000000e+03,-2.092654270575231273e-03,4.937711681253443424e-03,-4.981763498722278916e-04,-6.388477408753603058e-04
1.065000000000000000e+03,2.988262196908054742e-03,6.375861642067425297e-03,3.526737852076435725e-03,2.617691535341058924e-03
1.066000000000000000e+03,7.184682414106447227e-04,-2.755503536248549330e-03,8.673802527449965202e-03,1.338879929678458633e-03
1.067000000000000000e+03,4.009643506203553268e-03,4.944014601370848999e-03,-5.543149401008968039e-03,9.987760285451384792e-03
1.068000000000000000e+03,-1.049584260438562316e-03,5.582666880554969235e-03,4.706046485629753612e-04,-5.763677524650880936e-03
1.069000000000000000e+03,2.365889277051866184e-03,8.603141938055862067e-04,6.141172943469096548e-03,1.548434760449843729e-03
1.070000000000000000e+03,2.308288813950314620e-03,4.878173075272627945e-03,-3.591041355498534801e-03,5.638611737794789643e-03
1.071000000000000000e+03,-2.398693636232719206e-03,1.558518454264518419e-03,-8.094866041714967458e-03,-1.753184214130764414e-03
1.072000000000000000e+03,4.106969465340578381e-05,-5.185545771163745446e-03,-1.378411298870959624e-03,-1.604933925106423551e-03
1.073000000000000000e+03,6.661282861668926889e-04,3.917396914561265334e-03,-9.877306406955374540e-04,-6.816493250794912039e-04
1.074000000000000000e+03,-4.552090614171292880e-04,-5.783823079536561801e-04,-3.821923502181094959e-03,2.628388222264984361e-03
1.075000000000000000e+03,-2.734990147778732904e-03,3.859536604733782798e-03,-5.433047524495049699e-03,-3.824847853685944994e-03
1.076000000000000000e+03,3.636755870330773575e-04,1.343376860177111255e-03,7.295876377692330286e-03,5.385898709636947369e-04
1.077000000000000000e+03,-5.018605026209388160e-04,2.970533556285716303e-03,-4.473483839202183759e-03,-3.852343509394727181e-03
1.078000000000000000e+03,-1.291212608447198356e-03,-7.996477449295686692e-04,7.992039571126652309e-05,-1.124255286788524138e-03
1.079000000000000000e+03,2.639201912334620485e-03,2.006019452945919865e-03,-4.320484327041153143e-03,6.656661149252558578e-03
1.080000000000000000e+03,1.947939945737553902e-03,-1.448015751308779492e-03,2.949052290900779777e-03,3.916351918268624541e-03
1.081000000000000000e+03,1.669998704751549665e-03,-1.838430414948656437e-03,-1.525095545707379208e-03,2.346514686959194455e-03
1.082000000000000000e+03,-5.420282405556726664e-05,6.983961850616076175e-03,9.043040886674569290e-03,-3.334186903719517023e-03
1.083000000000000000e+03,9.540236486120220799e-04,8.738410245716092713e-04,-6.222911994196908200e-03,-3.788157139872458997e-03
1.084000000000000000e+03,5.526144959137158997e-05,1.461182574489759255e-03,-3.720453442641201772e-03,2.559440448811398268e-03
1.085000000000000000e+03,-1.264508986909355904e-04,4.386119222204601029e-03,-9.758272265143041330e-04,-6.897252253565098155e-03
1.086000000000000000e+03,-4.307044781700954941e-04,-7.163966079688758107e-03,2.017554749743554962e-03,1.546156714764492521e-03
1.087000000000000000e+03,1.063000248256762946e-03,8.551974574188469722e-03,2.385583027135061707e-03,-6.082923586325844276e-03
1.088000000000000000e+03,8.755867285517518342e-04,-4.477241490448155038e-03,3.190684088763228593e-03,-1.239562019908962975e-03
1.089000000000000000e+03,8.958140888588906085e-04,2.484953215669388846e-03,-1.599577720067291847e-03,2.802443983846790443e-03
1.090000000000000000e+03,9.957917736361267258e-04,-1.589348619610867798e-03,-6.180035902078636137e-03,4.222737535572078718e-03
1.091000000000000000e+03,1.264930355145064446e-03,1.550161878558809457e-03,-7.220785777856822754e-03,3.486663945820361789e-04
1.092000000000000000e+03,3.026347579874516872e-03,3.803676942957047707e-03,3.224802820918377250e-04,2.922083495662619254e-03
1.093000000000000000e+03,-1.074692166963976203e-03,-9.596678682214972861e-04,5.718307498670336525e-04,5.584642450910573108e-04
1.094000000000000000e+03,-1.207281415487699520e-03,-6.926023845506746116e-03,-7.542318821645306592e-03,-2.518729405536798520e-03
1.095000000000000000e+03,4.735845289373137243e-03,1.029525058921955914e-02,-3.251340571440409014e-03,5.235433557620764941e-03
1.096000000000000000e+03,3.975773935306885914e-03,5.145122415657433189e-03,-2.127738846561359753e-04,1.789727602368427345e-03
1.097000000000000000e+03,-7.808113895292371695e-04,4.070472648581711234e-03,-9.378692829951400245e-03,-5.230475725554763027e-03
1.098000000000000000e+03,2.663323532043174700e-03,-5.208917792747857350e-03,-5.137422011094383220e-03,3.464202813660621945e-03
1.099000000000000000e+03,-2.191135167829165800e-03,2.169770264981387212e-03,-1.238052081502157356e-03,-9.277050952504807893e-03
1.100000000000000000e+03,-2.003503771274905716e-03,2.375275791981130893e-03,-1.150064144231060376e-03,-7.327484813307796538e-03
1.101000000000000000e+03,-5.116321202199667229e-04,-9.749400651940756668e-03,7.799053702987180856e-03,-1.741567305842107354e-03
1.102000000000000000e+03,-1.840946614378816040e-03,-2.259624715979146204e-03,1.376583321516976904e-03,-1.166852350116307380e-03
1.103000000000000000e+03,-1.654454740585543059e-03,-1.876677228030026491e-03,-1.984589706224563349e-03,-2.677784202872721987e-03
1.104000000000000000e+03,-1.044592515888531333e-03,5.757302338630570365e-03,8.700073342927036602e-04,-2.296505508684725319e-03
1.105000000000000000e+03,1.918969121440243031e-03,2.973372794013161378e-03,5.477652779789111276e-03,3.963144151535710237e-03
1.106000000000000000e+03,1.826666180777185549e-03,-2.062607664488512113e-04,3.770416258470372234e-04,7.660069354197042608e-03
1.107000000000000000e+03,5.152651245095302840e-04,-5.096395639179143733e-03,-2.002941939237270694e-03,5.498487666273281158e-03
1.108000000000000000e+03,-2.303777714543983786e-03,6.411282808335678693e-03,-3.316628114591177109e-03,-3.012535958564522241e-03
1.109000000000000000e+03,-6.600059569014415147e-04,-3.225540197830615435e-04,4.425077216148673095e-03,-1.468158623453148489e-04
1.110000000000000000e+03,-9.706805952760493971e-04,-2.295363661234419567e-03,4.545762143978540962e-03,-4.183789060632860969e-03
1.111000000000000000e+03,6.308142676154351782e-05,-5.269019739656119125e-03,6.177612118980295094e-03,-2.355623030175188568e-03
1.112000000000000000e+03,-1.930922928312371264e-03,-5.053788904103356447e-03,-7.774230571604024559e-04,1.945233731905262079e-03
1.113000000000000000e+03,-1.754196163178735248e-03,-2.824099867814313519e-03,-1.132555894891543180e-03,-3.158804977569700835e-03
1.114000000000000000e+03,7.318921040877309934e-04,-1.611894539634916614e-03,5.992695040574376464e-05,-3.341329281256541581e-03
1.115000000000000000e+03,2.636081809692763763e-04,-2.519259148512117789e-03,-4.397663270594863796e-03,1.349379888237744367e-03
1.116000000000000000e+03,-4.729865927855448271e-04,5.951830358235436075e-03,-3.122743516414599324e-03,-7.105966420773631451e-04
1.117000000000000000e+03,1.525867520668991190e-03,-2.261066767874893389e-03,1.472882525208937116e-04,1.471895641666600470e-03
1.118000000000000000e+03,1.163456552855770924e-03,4.196747435529659884e-03,-6.508405681070127471e-03,3.297357513188045770e-03
